major_code,major_name,major_raw
25,建筑装饰工程技术,25建筑装饰工程技术
25,微电子科学与工程,25微电子科学与工程
25,心理学(师范类),25心理学(师范类)
25,思想政治教育,25思想政治教育
25,思想政治教育(师范类),25思想政治教育(师范类)
25,戏剧影视文学,25戏剧影视文学
25,护理,25护理
25,护理(康复护理),25护理(康复护理)
25,护理(校企合作，与法政国际教育投资有限公司和北京王府中西医结合医,25护理(校企合作，与法政国际教育投资有限公司和北京王府中西医结合医
25,护理学,25护理学
25,探测制导与控制技术,25探测制导与控制技术
25,教育学,25教育学
25,教育技术学(师范类),25教育技术学(师范类)
25,数字出版,25数字出版
25,数字媒体技术,25数字媒体技术
25,数字媒体艺术设计,25数字媒体艺术设计
25,数学与应用数学,25数学与应用数学
25,数学与应用数学(师范类),25数学与应用数学(师范类)
25,数学类,25数学类
25,数据科学与大数据技术,25数据科学与大数据技术
25,数据科学与大数据技术(大类招生，项目选拔进入，分流时专业任选),25数据科学与大数据技术(大类招生，项目选拔进入，分流时专业任选)
25,数据科学与大数据技术(济南走读),25数据科学与大数据技术(济南走读)
25,数控技术,25数控技术
25,文化产业管理,25文化产业管理
25,文物与博物馆学,25文物与博物馆学
25,新能源材料与器件,25新能源材料与器件
25,新能源汽车工程,25新能源汽车工程
25,新能源汽车技术,25新能源汽车技术
25,新能源科学与工程,25新能源科学与工程
25,新闻传播学类,25新闻传播学类
25,新闻学,25新闻学
25,旅游管理,25旅游管理
25,旅游英语,25旅游英语
25,无人机应用技术,25无人机应用技术
25,日语,25日语
25,日语(IT应用实验班),25日语(IT应用实验班)
25,早期教育,25早期教育
25,智慧牧业科学与工程,25智慧牧业科学与工程
25,智慧能源工程,25智慧能源工程
25,智能交通技术,25智能交通技术
25,智能制造工程,25智能制造工程
25,智能制造装备技术,25智能制造装备技术
25,智能医学工程,25智能医学工程
25,智能建造,25智能建造
25,智能建造技术,25智能建造技术
25,智能影像工程,25智能影像工程
25,智能电网信息工程,25智能电网信息工程
25,智能科学与技术,25智能科学与技术
25,智能车辆工程,25智能车辆工程
25,服装与服饰设计,25服装与服饰设计
25,服装设计与工程,25服装设计与工程
25,机器人工程,25机器人工程
25,机械工程,25机械工程
25,机械工程(高密校区),25机械工程(高密校区)
25,机械电子工程,25机械电子工程
25,机械类,25机械类
25,机械设计制造及其自动化,25机械设计制造及其自动化
25,机械设计制造及其自动化(产业班),25机械设计制造及其自动化(产业班)
25,机械设计制造及其自动化(校企合作，与北京华晟经世信息技术公司合作),25机械设计制造及其自动化(校企合作，与北京华晟经世信息技术公司合作)
25,机电设备技术(盾构机运用与维护),25机电设备技术(盾构机运用与维护)
25,材料成型及控制工程,25材料成型及控制工程
25,材料科学与工程,25材料科学与工程
25,材料类,25材料类
25,柬埔寨语,25柬埔寨语
25,武器系统与工程,25武器系统与工程
25,民航安全技术管理(民航货邮安全检查),25民航安全技术管理(民航货邮安全检查)
25,水产养殖学(拔尖人才创新班),25水产养殖学(拔尖人才创新班)
25,汉语言文学,25汉语言文学
25,汉语言文学(师范类),25汉语言文学(师范类)
25,汽车检测与维修技术,25汽车检测与维修技术
25,汽车检测与维修技术(高本贯通),25汽车检测与维修技术(高本贯通)
25,法学,25法学
25,法学(法学与国商双学位),25法学(法学与国商双学位)
25,法学(自贸港法律),25法学(自贸港法律)
25,法语,25法语
25,测绘地理信息技术,25测绘地理信息技术
25,测绘工程,25测绘工程
25,测绘工程(导航方向),25测绘工程(导航方向)
25,测绘工程(济南走读),25测绘工程(济南走读)
25,测绘类(测绘与信息类),25测绘类(测绘与信息类)
25,海洋信息工程(兴海领军),25海洋信息工程(兴海领军)
25,港口航道与海岸工程,25港口航道与海岸工程
25,烟草,25烟草
25,烹饪工艺与营养(邮轮烹饪),25烹饪工艺与营养(邮轮烹饪)
25,物流管理,25物流管理
25,物流管理(供应链方向),25物流管理(供应链方向)
25,物理学(师范类),25物理学(师范类)
25,物联网工程,25物联网工程
25,物联网应用技术,25物联网应用技术
25,特殊教育(师范类),25特殊教育(师范类)
25,环境工程,25环境工程
25,环境工程技术,25环境工程技术
25,环境生态工程,25环境生态工程
25,环境科学,25环境科学
25,环境科学与工程,25环境科学与工程
25,环境科学与工程类,25环境科学与工程类
25,环境艺术设计,25环境艺术设计
25,现代家用纺织品设计,25现代家用纺织品设计
25,现代物流管理,25现代物流管理
25,现代移动通信技术,25现代移动通信技术
25,现代通信技术,25现代通信技术
25,生态学,25生态学
25,生物信息学,25生物信息学
25,生物制药,25生物制药
25,生物医学工程,25生物医学工程
25,生物医学工程类,25生物医学工程类
25,生物工程,25生物工程
25,生物技术(生命科学拔尖创新人才实验班),25生物技术(生命科学拔尖创新人才实验班)
25,生物科学(师范类),25生物科学(师范类)
25,生物科学(拔尖人才成栋班),25生物科学(拔尖人才成栋班)
25,电子产品制造技术,25电子产品制造技术
25,电子信息工程,25电子信息工程
25,电子信息科学与技术,25电子信息科学与技术
25,电子信息类,25电子信息类
25,电子商务,25电子商务
25,电子商务(中外合作办学),25电子商务(中外合作办学)
25,电子科学与技术,25电子科学与技术
25,电子科学与技术(卓越工程师班集成电路方向),25电子科学与技术(卓越工程师班集成电路方向)
25,电子竞技运动与管理,25电子竞技运动与管理
25,电气工程及其自动化,25电气工程及其自动化
25,电气工程及其自动化(卓越计划班),25电气工程及其自动化(卓越计划班)
25,电气工程及其自动化(电力系统及其自动化),25电气工程及其自动化(电力系统及其自动化)
25,电气工程及其自动化(输配电工程),25电气工程及其自动化(输配电工程)
25,电气类,25电气类
25,电气自动化技术,25电气自动化技术
25,眼视光医学,25眼视光医学
25,眼视光学,25眼视光学
25,知识产权,25知识产权
25,研学旅行管理与服务,25研学旅行管理与服务
25,碳储科学与工程,25碳储科学与工程
25,社会学类,25社会学类
25,社会工作,25社会工作
25,种子科学与工程,25种子科学与工程
25,科学教育(师范类),25科学教育(师范类)
25,秘书学,25秘书学
25,移动商务(移动商务营运与管理),25移动商务(移动商务营运与管理)
25,税收学,25税收学
25,空中乘务,25空中乘务
25,管理科学,25管理科学
25,管理科学与工程类,25管理科学与工程类
25,经济学,25经济学
25,经济学类,25经济学类
25,经济统计学,25经济统计学
25,给排水工程技术,25给排水工程技术
25,给排水科学与工程(城镇智能水系统方向),25给排水科学与工程(城镇智能水系统方向)
25,统计学,25统计学
25,网络与新媒体,25网络与新媒体
25,网络工程,25网络工程
25,网络直播与运营,25网络直播与运营
25,翻译,25翻译
25,翻译(双学位),25翻译(双学位)
25,翻译(本地化),25翻译(本地化)
25,能源与动力工程,25能源与动力工程
25,能源互联网工程,25能源互联网工程
25,能源动力类,25能源动力类
25,能源化学工程,25能源化学工程
25,自动化,25自动化
25,自动化类(高端装备与智能制造),25自动化类(高端装备与智能制造)
25,自然科学试验班(拔尖学生培养基地),25自然科学试验班(拔尖学生培养基地)
25,艺术管理,25艺术管理
25,艺术管理(影视制片),25艺术管理(影视制片)
25,英语,25英语
25,药品经营与管理,25药品经营与管理
25,药学,25药学
25,药学(药剂师),25药学(药剂师)
25,营养配餐,25营养配餐
25,行政管理,25行政管理
25,行政管理(数字政务),25行政管理(数字政务)
25,计算机应用技术,25计算机应用技术
25,计算机应用技术(VR虚拟现实方向),25计算机应用技术(VR虚拟现实方向)
25,计算机科学与技术,25计算机科学与技术
25,计算机类,25计算机类
25,计算机类(网络安全类),25计算机类(网络安全类)
25,计算机网络技术,25计算机网络技术
25,计算金融,25计算金融
25,财务会计教育(师范类),25财务会计教育(师范类)
25,财务管理,25财务管理
25,财务管理(双语教学，特许金融分析师培养),25财务管理(双语教学，特许金融分析师培养)
25,跨境电子商务,25跨境电子商务
25,车辆工程,25车辆工程
25,软件工程,25软件工程
25,软件工程(中外合作办学),25软件工程(中外合作办学)
25,软件技术,25软件技术
25,软件技术(中外合作办学),25软件技术(中外合作办学)
25,轻化工程,25轻化工程
25,轻工类(地方专项计划),25轻工类(地方专项计划)
25,过程装备与控制工程,25过程装备与控制工程
25,运动康复,25运动康复
25,通信工程,25通信工程
25,道路与桥梁工程技术,25道路与桥梁工程技术
25,道路桥梁与渡河工程,25道路桥梁与渡河工程
25,遥感科学与技术,25遥感科学与技术
25,酒店管理,25酒店管理
25,金属材料工程,25金属材料工程
25,金融学,25金融学
25,金融学(中外合作办学),25金融学(中外合作办学)
25,金融学(大数据金融实验班),25金融学(大数据金融实验班)
25,金融学类,25金融学类
25,金融工程,25金融工程
25,金融数学,25金融数学
25,金融服务与管理,25金融服务与管理
25,金融科技,25金融科技
25,金融科技(济南走读),25金融科技(济南走读)
25,铁道供电技术,25铁道供电技术
25,阿拉伯语,25阿拉伯语
25,集成电路设计与集成系统,25集成电路设计与集成系统
25,预防医学,25预防医学
25,风景园林,25风景园林
25,飞行器设计与工程,25飞行器设计与工程
25,食品科学与工程,25食品科学与工程
25,食品科学与工程类,25食品科学与工程类
25,食品营养与健康,25食品营养与健康
25,食品质量与安全,25食品质量与安全
25,麻醉学,25麻醉学
26,中医学,26 中医学
26,中医学(省属公费医学生，面向淄博市就业),26 中医学(省属公费医学生，面向淄博市就业)
26,中医康复技术,26 中医康复技术
26,临床医学(中外合作办学),26 临床医学(中外合作办学)
26,产品艺术设计,26 产品艺术设计
26,人工智能技术应用,26 人工智能技术应用
26,人工智能技术应用(高职3+2贯通培养，衔接泰山学院人工智能专业),26 人工智能技术应用(高职3+2贯通培养，衔接泰山学院人工智能专业)
